"","event","secondary_type","event_team","event_team_type","description","period","period_seconds","home_score","away_score","event_player_1_name","event_player_2_name","strength_state","strength_code","event_idx","x","y","x_fixed","y_fixed","shot_distance","shot_angle","game_id","event_player_1_id","event_player_2_id","event_player_2_link","period_type","event_team_id","event_team_abbr","home_final","away_final","season","venue_name","home_abbreviation","away_abbreviation","home_goalie","away_goalie"
"218","Goal","Penalty Shot","Florida Panthers","away","Brandon Pirri (3) Wrist Shot, assists: none",2,287,2,3,"Brandon.Pirri","Ben.Bishop","5v4","PP","0244",73,-1,-73,1,16,3.6,2015020251,8475204,8471750,"/api/v1/people/8471750","REGULAR",13,"FLA",4,4,"20152016","Amalie Arena","TBL","FLA","Ben.Bishop","Roberto.Luongo"
"219","Shot","Penalty Shot","Tampa Bay Lightning","home","Steven Stamkos Wrist Shot saved by Roberto Luongo",4,189,4,4,"Steven.Stamkos","Roberto.Luongo","3v3","EV","0609",-67,7,67,-7,23.1,17.7,2015020251,8474564,8466141,"/api/v1/people/8466141","OVERTIME",14,"TBL",4,4,"20152016","Amalie Arena","TBL","FLA","Ben.Bishop","Roberto.Luongo"
"220","Shot","Penalty Shot","Ottawa Senators","home","Mike Hoffman Wrist Shot saved by Curtis McElhinney",1,849,0,0,"Mike.Hoffman","Curtis.McElhinney","5v5","EV","0168",73,-3,73,-3,16.3,10.6,2015020283,8474884,8470147,"/api/v1/people/8470147","REGULAR",9,"OTT",3,0,"20152016","Canadian Tire Centre","OTT","CBJ","Craig.Anderson","Curtis.McElhinney"
"221","Shot","Penalty Shot","New York Rangers","away","Chris Kreider Wrist Shot saved by Ben Bishop",3,231,1,0,"Chris.Kreider","Ben.Bishop","5v5","EV","0442",-68,-3,-68,-3,21.2,8.1,2015020284,8475184,8471750,"/api/v1/people/8471750","REGULAR",3,"NYR",2,1,"20152016","Amalie Arena","TBL","NYR","Ben.Bishop","Henrik.Lundqvist"
"222","Shot","Penalty Shot","New York Rangers","away","Chris Kreider Snap Shot saved by Roberto Luongo",1,375,0,0,"Chris.Kreider","Roberto.Luongo","5v5","EV","0080",66,-6,-66,6,23.8,14.6,2015020296,8475184,8466141,"/api/v1/people/8466141","REGULAR",3,"NYR",4,5,"20152016","BB&T Center","FLA","NYR","Roberto.Luongo","Henrik.Lundqvist"
"223","Shot","Penalty Shot","Florida Panthers","home","Reilly Smith Slap Shot saved by Henrik Lundqvist",3,1098,4,4,"Reilly.Smith","Henrik.Lundqvist","5v5","EV","0680",-80,-14,80,14,16.6,57.3,2015020296,8475191,8468685,"/api/v1/people/8468685","REGULAR",13,"FLA",4,5,"20152016","BB&T Center","FLA","NYR","Roberto.Luongo","Henrik.Lundqvist"
"224","Goal","Penalty Shot","Los Angeles Kings","away","Dustin Brown (2) Wrist Shot, assists: none",2,782,3,1,"Dustin.Brown","Cam.Ward","5v5","EV","0393",-83,5,-83,5,7.8,39.8,2015020304,8470606,8470320,"/api/v1/people/8470320","REGULAR",26,"LAK",4,3,"20152016","PNC Arena","CAR","LAK","Cam.Ward","Jonathan.Quick"
"225","Shot","Penalty Shot","Vancouver Canucks","home","Radim Vrbata Backhand saved by Cory Schneider",3,314,0,2,"Radim.Vrbata","Cory.Schneider","5v4","PP","0503",-80,-4,80,4,9.8,24,2015020307,8468085,8471239,"/api/v1/people/8471239","REGULAR",23,"VAN",2,3,"20152016","Rogers Arena","VAN","NJD","Jacob.Markstrom","Cory.Schneider"
"226","Shot","Penalty Shot","Philadelphia Flyers","home","Brayden Schenn Backhand saved by Eddie Lack",1,1026,0,0,"Brayden.Schenn","Eddie.Lack","5v5","EV","0197",-81,4,81,-4,8.9,26.6,2015020310,8475170,8475663,"/api/v1/people/8475663","REGULAR",4,"PHI",3,2,"20152016","Wells Fargo Center","PHI","CAR","Michal.Neuvirth","Eddie.Lack"
"227","Shot","Penalty Shot","Tampa Bay Lightning","home","Steven Stamkos Backhand saved by Thomas Greiss",2,626,2,1,"Steven.Stamkos","Thomas.Greiss","5v5","EV","0280",-74,-6,74,6,16.2,21.8,2015020345,8474564,8471306,"/api/v1/people/8471306","REGULAR",14,"TBL",2,3,"20152016","Amalie Arena","TBL","NYI","Ben.Bishop","Thomas.Greiss"
"228","Shot","Penalty Shot","Edmonton Oilers","away","Benoit Pouliot Backhand saved by Jeff Zatkoff",3,296,2,2,"Benoit.Pouliot","Jeff.Zatkoff","5v5","EV","0515",-78,1,-78,1,11,5.2,2015020346,8471678,8473553,"/api/v1/people/8473553","REGULAR",22,"EDM",2,2,"20152016","CONSOL Energy Center","PIT","EDM","Jeff.Zatkoff","Anders.Nilsson"
"229","Goal","Penalty Shot","Boston Bruins","away","Brad Marchand (12) Backhand, assists: none",3,1134,3,4,"Brad.Marchand","Karri.Ramo","4v5","SH","0605",82,-2,-82,2,7.3,15.9,2015020385,8473419,8471403,"/api/v1/people/8471403","REGULAR",6,"BOS",5,4,"20152016","Scotiabank Saddledome","CGY","BOS","Karri.Ramo","Tuukka.Rask"
"230","Shot","Penalty Shot","Florida Panthers","away","Jonathan Huberdeau Backhand saved by Cory Schneider",2,1074,3,2,"Jonathan.Huberdeau","Cory.Schneider","5v5","EV","0356",79,-1,-79,1,10,5.7,2015020400,8476456,8471239,"/api/v1/people/8471239","REGULAR",13,"FLA",4,2,"20152016","Prudential Center","NJD","FLA","Cory.Schneider","Roberto.Luongo"
"231","Goal","Penalty Shot","New York Rangers","away","Dan Boyle (1) Wrist Shot, assists: none",3,534,1,1,"Dan.Boyle","Ryan.Miller","5v5","EV","0543",73,-2,-73,2,16.1,7.1,2015020420,8467096,8468011,"/api/v1/people/8468011","REGULAR",3,"NYR",2,1,"20152016","Rogers Arena","VAN","NYR","Ryan.Miller","Henrik.Lundqvist"
"232","Shot","Penalty Shot","Detroit Red Wings","home","Tomas Jurco Wrist Shot saved by Chad Johnson",2,896,1,0,"Tomas.Jurco","Chad.Johnson","5v5","EV","0363",73,-1,73,-1,16,3.6,2015020452,8476430,8473434,"/api/v1/people/8473434","REGULAR",17,"DET",1,2,"20152016","Joe Louis Arena","DET","BUF","Petr.Mrazek","Chad.Johnson"
"233","Goal","Penalty Shot","Nashville Predators","home","Cody Hodgson (3) Wrist Shot, assists: none",1,309,1,0,"Cody.Hodgson","Karri.Ramo","5v5","EV","0049",72,-1,72,-1,17,3.4,2015020459,8474570,8471403,"/api/v1/people/8471403","REGULAR",18,"NSH",1,2,"20152016","Bridgestone Arena","NSH","CGY","Pekka.Rinne","Karri.Ramo"
"234","Shot","Penalty Shot","San Jose Sharks","away","Chris Tierney Snap Shot saved by Jonathan Bernier",3,306,4,3,"Chris.Tierney","Jonathan.Bernier","5v5","EV","0523",55,2,-55,-2,34.1,3.4,2015020469,8476919,8473541,"/api/v1/people/8473541","REGULAR",28,"SJS",4,5,"20152016","Air Canada Centre","TOR","SJS","Jonathan.Bernier","Martin.Jones"
"235","Shot","Penalty Shot","Minnesota Wild","away","Jason Zucker Backhand saved by Pekka Rinne",1,508,1,0,"Jason.Zucker","Pekka.Rinne","5v5","EV","0070",-79,3,-79,3,10.4,16.7,2015020490,8475722,8471469,"/api/v1/people/8471469","REGULAR",30,"MIN",3,2,"20152016","Bridgestone Arena","NSH","MIN","Pekka.Rinne","Devan.Dubnyk"
"236","Shot","Penalty Shot","Tampa Bay Lightning","home","Valtteri Filppula Backhand saved by Andrew Hammond",3,536,3,2,"Valtteri.Filppula","Andrew.Hammond","5v5","EV","0461",75,-7,75,-7,15.7,26.6,2015020495,8470047,8477202,"/api/v1/people/8477202","REGULAR",14,"TBL",5,2,"20152016","Amalie Arena","TBL","OTT","Ben.Bishop","Andrew.Hammond"
"237","Goal","Penalty Shot","Winnipeg Jets","home","Bryan Little (14) Wrist Shot, assists: none",1,886,1,0,"Bryan.Little","Jeff.Zatkoff","5v5","EV","0156",-76,7,76,-7,14.8,28.3,2015020531,8473412,8473553,"/api/v1/people/8473553","REGULAR",52,"WPG",1,0,"20152016","MTS Centre","WPG","PIT","Connor.Hellebuyck","Jeff.Zatkoff"
"238","Shot","Penalty Shot","Washington Capitals","away","Alex Ovechkin Wrist Shot saved by Sergei Bobrovsky",3,640,3,5,"Alex.Ovechkin","Sergei.Bobrovsky","5v5","EV","0529",83,-5,-83,5,7.8,39.8,2015020685,8471214,8475683,"/api/v1/people/8475683","REGULAR",15,"WSH",3,6,"20152016","Nationwide Arena","CBJ","WSH","Sergei.Bobrovsky","Braden.Holtby"
"239","Shot","Penalty Shot","Colorado Avalanche","home","Nathan MacKinnon Wrist Shot saved by Antti Niemi",3,254,3,2,"Nathan.MacKinnon","Antti.Niemi","5v5","EV","0502",-70,-3,70,3,19.2,9,2015020767,8477492,8474550,"/api/v1/people/8474550","REGULAR",21,"COL",3,4,"20152016","Pepsi Center","COL","DAL","Calvin.Pickard","Antti.Niemi"
"240","Goal","Penalty Shot","Boston Bruins","home","Brad Marchand (24) Backhand, assists: none",4,152,2,1,"Brad.Marchand","Robin.Lehner","3v3","EV","0680",-78,5,78,-5,12.1,24.4,2015020779,8473419,8475215,"/api/v1/people/8475215","OVERTIME",6,"BOS",2,1,"20152016","TD Garden","BOS","BUF","Tuukka.Rask","Robin.Lehner"
"241","Goal","Penalty Shot","Anaheim Ducks","away","Chris Stewart (8) Wrist Shot, assists: none",2,768,0,3,"Chris.Stewart","Steve.Mason","5v5","EV","0336",-66,-5,-66,-5,23.5,12.3,2015020797,8473485,8473461,"/api/v1/people/8473461","REGULAR",24,"ANA",1,4,"20152016","Wells Fargo Center","PHI","ANA","Steve.Mason","Frederik.Andersen"
"242","Goal","Penalty Shot","Columbus Blue Jackets","home","Alexander Wennberg (6) Backhand, assists: none",1,594,1,0,"Alexander.Wennberg","Tuukka.Rask","5v5","EV","0106",-76,2,76,-2,13.2,8.7,2015020850,8477505,8471695,"/api/v1/people/8471695","REGULAR",29,"CBJ",1,2,"20152016","Nationwide Arena","CBJ","BOS","Joonas.Korpisalo","Tuukka.Rask"
"243","Shot","Penalty Shot","New York Rangers","home","Jesper Fast Wrist Shot saved by Jimmy Howard",3,875,0,0,"Jesper.Fast","Jimmy.Howard","5v5","EV","0575",-70,-4,70,4,19.4,11.9,2015020885,8475855,8470657,"/api/v1/people/8470657","REGULAR",3,"NYR",1,0,"20152016","Madison Square Garden","NYR","DET","Henrik.Lundqvist","Jimmy.Howard"
"244","Goal","Penalty Shot","Tampa Bay Lightning","home","Cedric Paquette (4) Wrist Shot, assists: none",2,1195,2,0,"Cedric.Paquette","Louis.Domingue","4v5","SH","0389",-67,1,67,-1,22,2.6,2015020897,8476975,8475839,"/api/v1/people/8475839","REGULAR",14,"TBL",2,1,"20152016","Amalie Arena","TBL","ARI","Andrei.Vasilevskiy","Louis.Domingue"
"245","Shot","Penalty Shot","Montréal Canadiens","away","Brendan Gallagher Wrist Shot saved by Philipp Grubauer",2,732,1,3,"Brendan.Gallagher","Philipp.Grubauer","5v5","EV","0354",-71,0,-71,0,18,0,2015020902,8475848,8475831,"/api/v1/people/8475831","REGULAR",8,"MTL",3,4,"20152016","Verizon Center","WSH","MTL","Philipp.Grubauer","Mike.Condon"
"246","Goal","Penalty Shot","Boston Bruins","home","David Pastrnak (7) Wrist Shot, assists: none",1,960,1,0,"David.Pastrnak","Marc.Andre.Fleury","5v5","EV","0184",63,-3,63,-3,26.2,6.6,2015020903,8477956,8470594,"/api/v1/people/8470594","REGULAR",6,"BOS",5,1,"20152016","TD Garden","BOS","PIT","Tuukka.Rask","Marc.Andre.Fleury"
"247","Goal","Penalty Shot","Tampa Bay Lightning","away","Steven Stamkos (28) Wrist Shot, assists: none",2,604,1,4,"Steven.Stamkos","Tuukka.Rask","4v4","EV","0328",79,-1,-79,1,10,5.7,2015020933,8474564,8471695,"/api/v1/people/8471695","REGULAR",14,"TBL",1,4,"20152016","TD Garden","BOS","TBL","Tuukka.Rask","Ben.Bishop"
"248","Shot","Penalty Shot","Washington Capitals","away","Jay Beagle Wrist Shot saved by Martin Jones",2,1187,2,2,"Jay.Beagle","Martin.Jones","4v5","SH","0442",75,3,-75,-3,14.3,12.1,2015021029,8474291,8474889,"/api/v1/people/8474889","REGULAR",15,"WSH",5,2,"20152016","SAP Center at San Jose","SJS","WSH","Martin.Jones","Philipp.Grubauer"
"249","Shot","Penalty Shot","Ottawa Senators","home","Mike Hoffman Wrist Shot saved by Frederik Andersen",3,273,3,0,"Mike.Hoffman","Frederik.Andersen","5v5","EV","0502",78,-1,78,-1,11,5.2,2015021121,8474884,8475883,"/api/v1/people/8475883","REGULAR",9,"OTT",3,4,"20152016","Canadian Tire Centre","OTT","ANA","Craig.Anderson","Frederik.Andersen"
"250","Shot","Penalty Shot","Tampa Bay Lightning","home","Ondrej Palat Wrist Shot saved by Mike Condon",2,532,0,2,"Ondrej.Palat","Mike.Condon","5v5","EV","0305",-78,2,78,-2,11.2,10.3,2015021156,8476292,8477237,"/api/v1/people/8477237","REGULAR",14,"TBL",0,3,"20152016","Amalie Arena","TBL","MTL","Ben.Bishop","Mike.Condon"
"251","Shot","Penalty Shot","Chicago Blackhawks","home","Andrew Ladd Wrist Shot saved by Brian Elliott",3,902,1,0,"Andrew.Ladd","Brian.Elliott","5v5","EV","0596",-78,3,78,-3,11.4,15.3,2015021210,8471217,8470880,"/api/v1/people/8470880","REGULAR",16,"CHI",1,2,"20152016","United Center","CHI","STL","Scott.Darling","Brian.Elliott"
"252","Shot","Penalty Shot","Florida Panthers","home","Aleksander Barkov Backhand saved by Thomas Greiss",4,439,1,1,"Aleksander.Barkov","Thomas.Greiss","5v5","EV","0780",81,-10,81,-10,12.8,51.3,2015030115,8477493,8471306,"/api/v1/people/8471306","OVERTIME",13,"FLA",NA,NA,"20152016","BB&T Center","FLA","NYI","Roberto.Luongo","Thomas.Greiss"
"253","Goal","Penalty Shot","Edmonton Oilers","home","Connor McDavid (2) Snap Shot, assists: none",2,873,5,3,"Connor.McDavid","Brian.Elliott","4v4","EV","0381",-78,-2,78,2,11.2,10.3,2016020003,8478402,8470880,"/api/v1/people/8470880","REGULAR",22,"EDM",7,4,"20162017","Rogers Place","EDM","CGY","Cam.Talbot","Brian.Elliott"
"254","Missed Shot","Penalty Shot","Anaheim Ducks","away","Chris Wagner - Wide of Net",2,1129,2,1,"Chris.Wagner",NA,"4v5","SH","0377",86,-3,-86,3,4.2,45,2016020037,8475780,NA,NA,"REGULAR",24,"ANA",2,1,"20162017","Prudential Center","NJD","ANA","Cory.Schneider","John.Gibson"
"255","Missed Shot","Penalty Shot","Columbus Blue Jackets","away","Cam Atkinson - Wide of Net",3,579,0,2,"Cam.Atkinson",NA,"4v5","SH","0569",76,0,-76,0,13,0,2016020074,8474715,NA,NA,"REGULAR",29,"CBJ",0,3,"20162017","American Airlines Center","DAL","CBJ","Kari.Lehtonen","Sergei.Bobrovsky"
"256","Goal","Penalty Shot","Philadelphia Flyers","home","Jakub Voracek (5) Wrist Shot, assists: none",2,928,4,4,"Jakub.Voracek","Marc.Andre.Fleury","5v5","EV","0406",87,6,87,6,6.3,71.6,2016020117,8474161,8470594,"/api/v1/people/8470594","REGULAR",4,"PHI",4,5,"20162017","Wells Fargo Center","PHI","PIT","Michal.Neuvirth","Marc.Andre.Fleury"
"257","Goal","Penalty Shot","Boston Bruins","away","Brad Marchand (4) Backhand, assists: none",1,233,0,1,"Brad.Marchand","Roberto.Luongo","5v5","EV","0038",80,-9,-80,9,12.7,45,2016020136,8473419,8466141,"/api/v1/people/8466141","REGULAR",6,"BOS",1,2,"20162017","BB&T Center","FLA","BOS","Roberto.Luongo","Tuukka.Rask"
"258","Missed Shot","Penalty Shot","Pittsburgh Penguins","away","Scott Wilson - Goalpost",3,165,1,4,"Scott.Wilson",NA,"5v5","EV","0434",-59,-1,-59,-1,30,1.9,2016020145,8476293,NA,NA,"REGULAR",5,"PIT",1,5,"20162017","Honda Center","ANA","PIT","John.Gibson","Matt.Murray"
"259","Shot","Penalty Shot","San Jose Sharks","away","Joonas Donskoi Wrist Shot saved by Ben Bishop",1,245,0,0,"Joonas.Donskoi","Ben.Bishop","5v5","EV","0031",-72,8,-72,8,18.8,25.2,2016020213,8475820,8471750,"/api/v1/people/8471750","REGULAR",28,"SJS",1,3,"20162017","Amalie Arena","TBL","SJS","Ben.Bishop","Martin.Jones"
"260","Goal","Penalty Shot","Vancouver Canucks","home","Ben Hutton (2) Backhand, assists: none",4,154,3,2,"Ben.Hutton","Louis.Domingue","3v3","EV","0710",80,-4,80,-4,9.8,24,2016020252,8477018,8475839,"/api/v1/people/8475839","OVERTIME",23,"VAN",3,2,"20162017","Rogers Arena","VAN","ARI","Jacob.Markstrom","Louis.Domingue"
"261","Shot","Penalty Shot","San Jose Sharks","home","Joe Thornton Backhand saved by Thomas Greiss",1,784,0,1,"Joe.Thornton","Thomas.Greiss","5v5","EV","0146",77,0,77,0,12,0,2016020305,8466138,8471306,"/api/v1/people/8471306","REGULAR",28,"SJS",3,2,"20162017","SAP Center at San Jose","SJS","NYI","Aaron.Dell","Thomas.Greiss"
"262","Shot","Penalty Shot","Philadelphia Flyers","home","Jakub Voracek Snap Shot saved by Tuukka Rask",3,383,2,2,"Jakub.Voracek","Tuukka.Rask","4v4","EV","0508",-74,5,74,-5,15.8,18.4,2016020331,8474161,8471695,"/api/v1/people/8471695","REGULAR",4,"PHI",2,2,"20162017","Wells Fargo Center","PHI","BOS","Steve.Mason","Tuukka.Rask"
"263","Missed Shot","Penalty Shot","New Jersey Devils","away","Miles Wood - Wide of Net",2,873,2,0,"Miles.Wood",NA,"6v5","PP","0372",-83,7,-83,7,9.2,49.4,2016020335,8477425,NA,NA,"REGULAR",1,"NJD",3,2,"20162017","MTS Centre","WPG","NJD","Connor.Hellebuyck",NA
"264","Goal","Penalty Shot","Pittsburgh Penguins","home","Bryan Rust (5) Backhand, assists: none",3,756,7,5,"Bryan.Rust","Craig.Anderson","5v5","EV","0597",79,4,79,4,10.8,21.8,2016020379,8475810,8467950,"/api/v1/people/8467950","REGULAR",5,"PIT",8,5,"20162017","PPG Paints Arena","PIT","OTT","Matt.Murray","Craig.Anderson"
"265","Shot","Penalty Shot","Chicago Blackhawks","home","Marcus Kruger Wrist Shot saved by Mike Condon",3,908,3,4,"Marcus.Kruger","Mike.Condon","4v5","SH","0536",-78,-4,78,4,11.7,20,2016020489,8475323,8477237,"/api/v1/people/8477237","REGULAR",16,"CHI",3,4,"20162017","United Center","CHI","OTT","Scott.Darling","Mike.Condon"
"266","Shot","Penalty Shot","Florida Panthers","home","Denis Malgin Backhand saved by Frederik Andersen",3,786,2,2,"Denis.Malgin","Frederik.Andersen","5v5","EV","0582",-81,-9,81,9,12,48.4,2016020527,8478843,8475883,"/api/v1/people/8475883","REGULAR",13,"FLA",2,2,"20162017","BB&T Center","FLA","TOR","Roberto.Luongo","Frederik.Andersen"
"267","Goal","Penalty Shot","Winnipeg Jets","away","Nikolaj Ehlers (11) Wrist Shot, assists: none",2,270,1,2,"Nikolaj.Ehlers","Andrei.Vasilevskiy","5v5","EV","0281",67,-1,-67,1,22,2.6,2016020569,8477940,8476883,"/api/v1/people/8476883","REGULAR",52,"WPG",4,6,"20162017","Amalie Arena","TBL","WPG","Andrei.Vasilevskiy","Connor.Hellebuyck"
"268","Goal","Penalty Shot","Vancouver Canucks","home","Brandon Sutter (10) Backhand, assists: none",3,413,2,0,"Brandon.Sutter","Mike.Smith","5v5","EV","0514",-79,-8,79,8,12.8,38.7,2016020576,8474091,8469608,"/api/v1/people/8469608","REGULAR",23,"VAN",3,0,"20162017","Rogers Arena","VAN","ARI","Ryan.Miller","Mike.Smith"
"269","Shot","Penalty Shot","Los Angeles Kings","home","Tanner Pearson Wrist Shot saved by Jared Coreau",1,446,0,1,"Tanner.Pearson","Jared.Coreau","5v5","EV","0086",-63,-6,63,6,26.7,13,2016020583,8476871,8477225,"/api/v1/people/8477225","REGULAR",26,"LAK",0,4,"20162017","STAPLES Center","LAK","DET","Jeff.Zatkoff","Jared.Coreau"
"270","Shot","Penalty Shot","Colorado Avalanche","home","Matt Nieto Wrist Shot saved by Thomas Greiss",1,856,1,0,"Matt.Nieto","Thomas.Greiss","5v5","EV","0160",-66,3,66,-3,23.2,7.4,2016020588,8476442,8471306,"/api/v1/people/8471306","REGULAR",21,"COL",2,1,"20162017","Pepsi Center","COL","NYI","Calvin.Pickard","Thomas.Greiss"
"271","Shot","Penalty Shot","San Jose Sharks","away","Mikkel Boedker Backhand saved by Chad Johnson",3,873,2,2,"Mikkel.Boedker","Chad.Johnson","5v5","EV","0547",80,-6,-80,6,10.8,33.7,2016020623,8474571,8473434,"/api/v1/people/8473434","REGULAR",28,"SJS",3,2,"20162017","Scotiabank Saddledome","CGY","SJS","Chad.Johnson","Aaron.Dell"
"272","Goal","Penalty Shot","San Jose Sharks","away","Melker Karlsson (6) Wrist Shot, assists: none",3,577,3,3,"Melker.Karlsson","Ondrej.Pavelec","5v5","EV","0515",67,1,-67,-1,22,2.6,2016020721,8477922,8471715,"/api/v1/people/8471715","REGULAR",28,"SJS",3,4,"20162017","MTS Centre","WPG","SJS","Ondrej.Pavelec",NA
"273","Missed Shot","Penalty Shot","Minnesota Wild","away","Mikael Granlund - Wide of Net",3,228,2,3,"Mikael.Granlund",NA,"5v5","EV","0453",80,1,-80,-1,9.1,6.3,2016020799,8475798,NA,NA,"REGULAR",30,"MIN",2,4,"20162017","MTS Centre","WPG","MIN","Connor.Hellebuyck","Devan.Dubnyk"
"274","Shot","Penalty Shot","Nashville Predators","home","Craig Smith Wrist Shot saved by Kari Lehtonen",2,933,1,3,"Craig.Smith","Kari.Lehtonen","5v5","EV","0356",-73,-1,73,1,16,3.6,2016020831,8475225,8470140,"/api/v1/people/8470140","REGULAR",18,"NSH",5,3,"20162017","Bridgestone Arena","NSH","DAL","Pekka.Rinne","Kari.Lehtonen"
"275","Goal","Penalty Shot","New York Islanders","away","Jason Chimera (14) Snap Shot, assists: none",2,1015,3,1,"Jason.Chimera","Frederik.Andersen","5v5","EV","0411",-64,3,-64,3,25.2,6.8,2016020838,8466251,8475883,"/api/v1/people/8475883","REGULAR",2,"NYI",7,1,"20162017","Air Canada Centre","TOR","NYI","Frederik.Andersen","Thomas.Greiss"
"276","Missed Shot","Penalty Shot","San Jose Sharks","home","Joe Pavelski - Wide of Net",2,569,3,3,"Joe.Pavelski",NA,"5v5","EV","0308",-70,0,70,0,19,0,2016020846,8470794,NA,NA,"REGULAR",28,"SJS",5,6,"20162017","SAP Center at San Jose","SJS","FLA","Martin.Jones","Roberto.Luongo"
"277","Shot","Penalty Shot","New York Islanders","away","John Tavares Snap Shot saved by Cory Schneider",1,490,1,0,"John.Tavares","Cory.Schneider","5v5","EV","0086",-74,-1,-74,-1,15,3.8,2016020862,8475166,8471239,"/api/v1/people/8471239","REGULAR",2,"NYI",3,2,"20162017","Prudential Center","NJD","NYI","Cory.Schneider","Thomas.Greiss"
"278","Shot","Penalty Shot","Columbus Blue Jackets","away","Brandon Saad Wrist Shot saved by Henrik Lundqvist",1,1147,1,2,"Brandon.Saad","Henrik.Lundqvist","4v5","SH","0225",73,0,-73,0,16,0,2016020914,8476438,8468685,"/api/v1/people/8468685","REGULAR",29,"CBJ",2,5,"20162017","Madison Square Garden","NYR","CBJ","Henrik.Lundqvist","Sergei.Bobrovsky"
"279","Missed Shot","Penalty Shot","Colorado Avalanche","away","Mikko Rantanen - Wide of Net",2,313,3,0,"Mikko.Rantanen",NA,"5v5","EV","0305",-75,2,-75,2,14.1,8.1,2016020925,8478420,NA,NA,"REGULAR",21,"COL",4,0,"20162017","Wells Fargo Center","PHI","COL","Steve.Mason","Jeremy.Smith"
"280","Shot","Penalty Shot","San Jose Sharks","home","Chris Tierney Wrist Shot saved by Ryan Miller",1,1082,1,1,"Chris.Tierney","Ryan.Miller","4v5","SH","0196",86,5,86,5,5.8,59,2016020945,8476919,8468011,"/api/v1/people/8468011","REGULAR",28,"SJS",3,1,"20162017","SAP Center at San Jose","SJS","VAN","Aaron.Dell","Ryan.Miller"
"281","Shot","Penalty Shot","St. Louis Blues","home","Ryan Reaves Wrist Shot saved by John Gibson",3,276,3,2,"Ryan.Reaves","John.Gibson","5v5","EV","0462",71,0,71,0,18,0,2016020998,8471817,8476434,"/api/v1/people/8476434","REGULAR",19,"STL",4,3,"20162017","Scottrade Center","STL","ANA","Jake.Allen","John.Gibson"
"282","Goal","Penalty Shot","Carolina Hurricanes","away","Jeff Skinner (23) Backhand, assists: none",3,223,4,7,"Jeff.Skinner","Thomas.Greiss","5v5","EV","0459",-73,-1,-73,-1,16,3.6,2016021016,8475784,8471306,"/api/v1/people/8471306","REGULAR",12,"CAR",4,8,"20162017","Barclays Center","NYI","CAR","Thomas.Greiss","Cam.Ward"
"283","Shot","Penalty Shot","Colorado Avalanche","home","Gabriel Landeskog Wrist Shot saved by Jimmy Howard",3,718,3,1,"Gabriel.Landeskog","Jimmy.Howard","5v5","EV","0537",-74,5,74,-5,15.8,18.4,2016021035,8476455,8470657,"/api/v1/people/8470657","REGULAR",21,"COL",3,1,"20162017","Pepsi Center","COL","DET","Calvin.Pickard","Jimmy.Howard"
"284","Shot","Penalty Shot","Pittsburgh Penguins","home","Phil Kessel Wrist Shot saved by Keith Kinkaid",2,1178,4,3,"Phil.Kessel","Keith.Kinkaid","5v5","EV","0425",-75,-1,75,1,14,4.1,2016021050,8473548,8476234,"/api/v1/people/8476234","REGULAR",5,"PIT",6,4,"20162017","PPG Paints Arena","PIT","NJD","Matt.Murray","Keith.Kinkaid"
"285","Missed Shot","Penalty Shot","St. Louis Blues","away","Vladimir Tarasenko - Wide of Net",2,1154,0,2,"Vladimir.Tarasenko",NA,"5v5","EV","0418",89,7,-89,-7,7,90,2016021060,8475765,NA,NA,"REGULAR",19,"STL",0,3,"20162017","Gila River Arena","ARI","STL","Mike.Smith","Jake.Allen"
"286","Goal","Penalty Shot","Columbus Blue Jackets","away","Lukas Sedlak (7) Wrist Shot, assists: none",1,392,0,1,"Lukas.Sedlak","Cory.Schneider","4v5","SH","0064",-69,7,-69,7,21.2,19.3,2016021063,8476310,8471239,"/api/v1/people/8471239","REGULAR",29,"CBJ",1,4,"20162017","Prudential Center","NJD","CBJ","Cory.Schneider","Sergei.Bobrovsky"
"287","Goal","Penalty Shot","Columbus Blue Jackets","away","Brandon Dubinsky (11) Wrist Shot, assists: none",2,388,1,3,"Brandon.Dubinsky","Cory.Schneider","5v5","EV","0275",74,-1,-74,1,15,3.8,2016021063,8471273,8471239,"/api/v1/people/8471239","REGULAR",29,"CBJ",1,4,"20162017","Prudential Center","NJD","CBJ","Cory.Schneider","Sergei.Bobrovsky"
"288","Shot","Penalty Shot","San Jose Sharks","home","Marcus Sorensen Snap Shot saved by Cam Talbot",3,139,2,1,"Marcus.Sorensen","Cam.Talbot","5v5","EV","0459",73,0,73,0,16,0,2016021205,8475834,8475660,"/api/v1/people/8475660","REGULAR",28,"SJS",2,4,"20162017","SAP Center at San Jose","SJS","EDM","Martin.Jones","Cam.Talbot"
"289","Missed Shot","Penalty Shot","Anaheim Ducks","home","Ryan Getzlaf - Over Net",1,552,0,0,"Ryan.Getzlaf",NA,"5v5","EV","0091",72,1,72,1,17,3.4,2016030245,8470612,NA,NA,"REGULAR",24,"ANA",NA,NA,"20162017","Honda Center","ANA","EDM","John.Gibson","Cam.Talbot"
"290","Goal","Penalty Shot","Anaheim Ducks","away","Ondrej Kase (3) Backhand, assists: none",3,949,2,6,"Ondrej.Kase","Brian.Elliott","5v5","EV","0585",83,5,-83,-5,7.8,39.8,2017020127,8478131,8470880,"/api/v1/people/8470880","REGULAR",24,"ANA",2,6,"20172018","Wells Fargo Center","PHI","ANA","Brian.Elliott","John.Gibson"
